GeoFIPS,GeoName,income2010,income2011,income2012,income2013,income2014,income2015,incomePer2010,incomePer2011,incomePer2012,incomePer2013,incomePer2014,incomePer2015,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015
47141,"Putnam, TN",2283954,2419509,2529224,2525588,2606422,2699937,31459,33187,34487,34228,35001,36215,72601,72905,73339,73788,74467,74553
47143,"Rhea, TN",880727,928142,965711,974253,1018671,1059479,27639,29000,29907,29979,31198,32573,31865,32005,32290,32498,32652,32526
47145,"Roane, TN",1779204,1836484,1866760,1847637,1896819,1975116,32861,34123,34911,34854,35955,37441,54144,53820,53472,53011,52756,52753
47147,"Robertson, TN",2090940,2192462,2322341,2375845,2423737,2582396,31523,32898,34818,35336,35652,37661,66330,66644,66700,67235,67983,68570
47149,"Rutherford, TN",8206772,8757247,9454180,9804739,10394211,11244031,31112,32543,34462,34818,35948,37654,263781,269097,274339,281596,289147,298612
47151,"Scott, TN",531256,551104,556097,569832,584093,597726,23893,24926,25098,25897,26557,27231,22235,22110,22157,22004,21994,21950
47153,"Sequatchie, TN",402954,429425,458633,464991,479157,498434,28508,30072,31794,31705,32424,33653,14135,14280,14425,14666,14778,14811
47155,"Sevier, TN",2637304,2776144,2918031,3020077,3168967,3328685,29261,30413,31568,32289,33397,34693,90131,91282,92436,93532,94889,95946
47157,"Shelby, TN",36711896,38439044,40257876,39873746,41016892,42356302,39534,41176,42842,42461,43709,45153,928618,933529,939672,939074,938405,938069
47159,"Smith, TN",558786,584476,605498,626622,645201,678834,29202,30511,31658,32869,33887,35182,19135,19156,19126,19064,19040,19295
47161,"Stewart, TN",491554,507712,504540,489487,486972,504964,36829,38350,37841,36723,36703,38085,13347,13239,13333,13329,13268,13259
47163,"Sullivan, TN",5370510,5677142,5850633,5800279,5891292,6083308,34243,36171,37352,37044,37571,38799,156833,156952,156636,156578,156803,156791
47165,"Sumner, TN",5747065,6123825,6650048,6791170,7104910,7581486,35632,37353,40016,40154,41100,43079,161288,163943,166183,169128,172870,175989
47167,"Tipton, TN",1850723,1947660,2011247,2054259,2079047,2148202,30267,31763,32619,33288,33635,34721,61147,61318,61659,61712,61812,61870
47169,"Trousdale, TN",227328,235736,242695,249288,263717,281097,28896,30188,31195,32022,32956,34954,7867,7809,7780,7785,8002,8042
47171,"Unicoi, TN",555905,582170,587691,593215,600690,621988,30419,31861,32232,32861,33506,34826,18275,18272,18233,18052,17928,17860
47173,"Union, TN",465755,484293,504384,507169,520592,547019,24385,25203,26391,26622,27423,28611,19100,19216,19112,19051,18984,19119
47175,"Van Buren, TN",122374,131314,135644,138341,142557,151537,22057,23776,24153,24913,25407,26693,5548,5523,5616,5553,5611,5677
47177,"Warren, TN",1086963,1124462,1185891,1219383,1245982,1299366,27267,28183,29815,30538,31120,32135,39864,39899,39775,39930,40038,40435
47179,"Washington, TN",4204037,4479875,4637687,4614524,4735490,4930074,34085,36125,37126,36773,37624,39034,123338,124012,124919,125488,125862,126302
47181,"Wayne, TN",407776,421326,440000,449642,456836,471185,24018,24788,25901,26593,27125,28134,16978,16997,16988,16908,16842,16748
47183,"Weakley, TN",1008176,1077799,1056297,1115835,1095357,1106231,28780,30872,30371,32548,32082,32575,35031,34912,34780,34283,34142,33960
47185,"White, TN",689330,732231,768685,773419,792249,821289,26681,28114,29467,29452,30066,30967,25836,26045,26086,26260,26350,26521
47187,"Williamson, TN",12013598,13285429,14884184,15487990,16817545,18504252,65267,70556,77116,77841,81903,87419,184068,188296,193010,198969,205334,211672
47189,"Wilson, TN",4158199,4386981,4731875,4888741,5178989,5602270,36278,37564,39728,40071,41294,43458,114620,116787,119106,122002,125418,128911
48000,Texas state total,956561930,1047017041,1125709687,1148928546,1234438147,1289603627,37892,40812,43148,43355,45755,46947,25244363,25654464,26089741,26500674,26979078,27469114
48001,"Anderson, TX",1542290,1622771,1705950,1718534,1767153,1824482,26371,27809,29408,29687,30604,31686,58485,58355,58010,57889,57742,57580
48003,"Andrews, TX",548493,677733,814682,894374,1005938,947241,36973,44029,50535,53237,57624,52319,14835,15393,16121,16800,17457,18105
48005,"Angelina, TX",2734406,2936772,3135888,3091987,3306858,3470912,31460,33630,35788,35272,37631,39328,86917,87325,87623,87661,87875,88255
48007,"Aransas, TX",854887,918822,1010521,1042159,1087069,1123537,36849,39392,42660,43132,43600,44321,23200,23325,23688,24162,24933,25350
48009,"Archer, TX",350570,370629,402940,420328,445042,432241,38490,41945,45888,48016,50527,49597,9108,8836,8781,8754,8808,8715
48011,"Armstrong, TX",76784,76033,73851,82557,82183,85819,40434,39375,37970,42185,42188,44078,1899,1931,1945,1957,1948,1947
48013,"Atascosa, TX",1288724,1449474,1591520,1677882,1799184,1861698,28661,31875,34262,35641,37630,38437,44964,45473,46452,47077,47812,48435
48015,"Austin, TX",1106175,1172514,1328270,1316587,1421924,1515405,38979,41000,46508,45853,49042,51260,28379,28598,28560,28713,28994,29563
48017,"Bailey, TX",225066,243242,252486,259793,299048,309488,31460,33821,35382,36437,42967,42925,7154,7192,7136,7130,6960,7210
48019,"Bandera, TX",672789,732145,794148,816080,853456,889611,32738,35617,38521,39575,40804,41827,20551,20556,20616,20621,20916,21269
48021,"Bastrop, TX",2094027,2162443,2240621,2288747,2448325,2635068,28172,28776,29920,30102,31329,32723,74329,75147,74886,76032,78148,80527
48023,"Baylor, TX",123812,133513,135846,138713,151633,152249,33310,35978,37568,38457,42285,42081,3717,3711,3616,3607,3586,3618
48025,"Bee, TX",785487,803389,890981,945593,964458,934392,24634,24866,27466,28865,29305,28423,31886,32309,32440,32759,32911,32874
48027,"Bell, TX",12097995,12774116,12944653,12821283,13210804,13924695,38654,40409,40064,39250,40106,41574,312978,316120,323096,326654,329394,334941
48029,"Bexar, TX",60709265,66380135,68717749,71190417,76612829,81038194,35235,37804,38393,39035,41184,42702,1722989,1755901,1789834,1823749,1860274,1897753
48031,"Blanco, TX",431949,440364,464764,483534,509568,530817,41126,41709,43755,45466,47191,48239,10503,10558,10622,10635,10798,11004
48033,"Borden, TX",30303,33004,36682,37583,32151,37034,47128,52554,59840,58908,49161,57151,643,628,613,638,654,648
48035,"Bosque, TX",587649,624466,642727,652539,680702,728352,32186,34221,35482,36516,38384,40711,18258,18248,18114,17870,17734,17891
48037,"Bowie, TX",3140691,3274924,3331587,3241972,3307482,3461564,33889,35334,35821,34711,35451,37066,92675,92684,93006,93400,93298,93389
48039,"Brazoria, TX",11502493,12325647,13122556,13683259,14837906,15537867,36574,38593,40439,41422,43876,44867,314498,319375,324503,330340,338176,346312
48041,"Brazos, TX",5694122,5967207,6359346,6605435,7134109,7518526,29098,30213,31745,32334,34102,34964,195686,197505,200327,204286,209201,215037
