districtID	economy	totalSales	totalPopularity	averageRating	categoryEntropy	averageCategoryDivergence	degreeCus	degreeDist	numberofCustomers	numberofShops	incomeEntropy	avgCusEntropy	fracofDessert	dessertCS	pairwise	cusEigen	dEigen
37.0	1127.62237762	980932.562667	15924.47441	4.4835732666	2.21592683304	0.157241038061	0.710486886262	8.05013210358	21383.0	37.0	5.25351210649	0.61231168631	0.189189189189	0.0390478713118	0.295331903758	0.121358361878	0.0898263909771
38.0	1616.25874126	690760.177	9090.26183451	4.46428237119	2.17676485349	0.166966629503	0.639508694671	10.494357825	27242.0	64.0	4.87032973841	0.564096709473	0.109375	0.037176922783	0.29478499964	0.108645734317	0.115764819014
39.0	810.4	153335.7015	2226.82270394	4.32715320988	2.06847853164	0.104933673696	0.159135391206	1.88011462916	7668.0	20.0	3.29577642206	0.349406298249	0.1	0.0146557696044	0.166313366899	0.0244878870914	0.0024384915133
40.0	638.986013986	375785.1885	5142.89835911	4.63025266955	1.81464416682	0.148656068372	0.318513140718	11.1341152527	9493.0	21.0	3.55374173753	0.386634589921	0.0952380952381	0.0311615163026	0.221731594538	0.0516934818277	0.124763749374
41.0	4221.39973612	235949.526667	2739.72997909	4.47978369566	1.8996402464	0.14795672302	0.259793655895	4.69566129127	6744.0	24.0	4.4199155399	0.451931002749	0.25	0.0491684902112	0.185473122708	0.0412718203634	0.0334394799673
42.0	2067.30769231	532693.3885	9430.48304509	4.45098213386	2.20463046174	0.147626572546	0.567780817772	8.04970880333	21725.0	71.0	4.6758901101	0.47103764482	0.183098591549	0.0371908284999	0.275203403271	0.0954445165987	0.0849330093842
43.0	977.272727273	931126.54375	10639.8135862	4.57014854592	2.24303354488	0.168301496479	0.732612758878	11.1301682495	19669.0	43.0	4.86541890193	0.598824143494	0.0697674418605	0.0426599706624	0.296160245385	0.126370498382	0.123077213953
45.0	751.748251748	23234.2341667	318.83836541	4.47164657415	1.54982604588	0.135961929905	0.131898119761	10.7766313802	1553.0	7.0	4.3843109627	0.563931605938	0.142857142857	0.0149577609461	0.134237010657	0.0169832378039	0.12190329556
47.0	338.286713287	4360.195	49.1565443345	4.775	1.56071040904	0.204028055096	0.023891700693	1.84366421109	235.0	6.0	3.2432139452	0.483201110942	0.333333333333	0.0944064942004	0.105286783616	0.00195102659074	0.00313595860834
48.0	390.85447303	32302.785	495.436299654	4.72129091613	1.60943791243	0.193955693382	0.273636510387	8.19787766661	4092.0	10.0	4.61015420057	0.578739621167	0.1	0.0290170701063	0.205709387468	0.040273367344	0.0853742997071
49.0	513.8	26347.7855	634.252078774	4.30663584465	1.8415535338	0.167659548721	0.160494706891	0.270530844501	1789.0	31.0	4.30388169358	0.701667673537	0.322580645161	0.102427025128	0.183905995983	0.0196151701347	1.74471480716e-06
50.0	1157.0	193927.443583	2565.20941939	4.65720714212	2.01380589385	0.131137161032	0.295219539904	11.6037185213	8640.0	19.0	3.66996283832	0.373541951272	0.157894736842	0.019758403686	0.213626198109	0.0453037602713	0.132758957537
51.0	437.0	2408665.256	20455.6746237	4.27761611184	1.94479468772	0.167547378313	0.208480069134	11.6024672637	2633.0	23.0	4.31700937245	0.550926459963	0.347826086957	0.121478071826	0.183164154105	0.027427800762	0.13607261588
52.0	225.524475524	120134.389333	1305.63092132	4.57370837934	1.89892678934	0.183088825536	0.142895793455	1.12285032195	2217.0	15.0	4.21229586958	0.517311319691	0.133333333333	0.016375828358	0.209837070875	0.0159168995206	7.2233864903e-05
53.0	3553.0	37883.9608333	232.463617239	4.5959791497	1.7328679514	0.12651829391	0.172877215212	11.4955028057	2186.0	8.0	3.81294888448	0.485271151193	0.125	0.0189356025227	0.172996755514	0.0227256186676	0.133038607406
54.0	245.0	48583.5685	599.83828744	4.58123877648	1.89036277534	0.178960049157	0.184089555714	16.9491242261	1750.0	16.0	4.886157343	0.647463660213	0.0	0.0450471537574	0.174582263412	0.0238027529972	0.235525945693
55.0	925.3	386.373333333		4.21	0.0	0.902912865641	0.00954428172622	0.0	42.0	2.0	2.08554513412	0.517601677055	1.0	1.51049555114	0.123363384904	0.000492507621829	0.0
56.0	2507.98286861	4970.05083333	55.0189612107	4.875	1.38629436112	0.230916633318	0.0343551606988	4.81807708694	412.0	4.0	3.72307697571	0.551220063557	0.0	0.041093835975	0.111685282708	0.0041571733112	0.0329690741744
57.0	1217.3	265050.674917	3688.87179705	4.46401471075	2.18054445823	0.158167353535	0.329104731376	2.40724195489	12382.0	46.0	4.23852280799	0.475487703206	0.0434782608696	0.035806401213	0.241194621615	0.0522043015165	0.000215487977908
58.0	476.6	147900.389167	2935.28542	4.47969065472	2.19446901756	0.1219943857	0.37479807945	11.4163403978	10965.0	37.0	4.05255096951	0.354645579432	0.0540540540541	0.030010691316	0.214252893582	0.0587146009029	0.126420553317
59.0	288.4	99049.1270833	1354.22757197	4.40107338345	1.60943791243	0.202823895734	0.295030393041	12.2325200977	7263.0	5.0	3.58239259776	0.454258825709	0.2	0.0319562308209	0.208460913112	0.0467562488879	0.140432516125
